,Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,Prep Males Total,Prep Females Total,Prep Total,Year 1 Males Total,Year 1 Females Total,Year 1 Total,Year 2 Males Total,Year 2 Females Total,Year 2 Total,Year 3 Males Total,Year 3 Females Total,Year 3 Total,Year 4 Males Total,Year 4 Females Total,Year 4 Total,Year 5 Males Total,Year 5 Females Total,Year 5 Total,Year 6 Males Total,Year 6 Females Total,Year 6 Total,Primary Ungraded Males Total,Primary Ungraded Females Total,Primary Ungraded Total,Primary Total,Year 7 Males Total,Year 7 Females Total,Year 7 Total,Year 8 Males Total,Year 8 Females Total,Year 8 Total,Year 9 Males Total,Year 9 Females Total,Year 9 Total,Year 10 Males Total,Year 10 Females Total,Year 10 Total,Year 11 Males Total,Year 11 Females Total,Year 11 Total,Year 12 Males,Year 12 Females,Year 12 Total,Secondary Ungraded Males Total,Secondary Ungraded Females Total,Secondary Ungraded Total,Secondary Total,Grand Total,Year,CENSUS_TYPE
556,Government,1,486,Penshurst Primary School,Primary,O,3.0,0.0,3.0,4.0,2.0,6.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2021,F
557,Government,1,487,Myrniong Primary School,Primary,O,14.0,16.0,30.0,17.0,16.0,33.0,15.0,15.0,30.0,16.0,9.0,25.0,14.0,17.0,31.0,15.0,5.0,20.0,11.0,12.0,23.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,2021,F
558,Government,1,488,Mernda Primary School,Primary,O,75.0,67.0,142.0,80.0,70.0,150.0,85.0,90.0,175.0,72.0,70.0,142.0,69.0,56.0,125.0,66.0,65.0,131.0,64.0,60.0,124.0,0.0,0.0,0.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0,2021,F
559,Government,1,489,Portland Primary School,Primary,O,16.0,24.0,40.0,15.0,14.0,29.0,9.0,17.0,26.0,24.0,14.0,38.0,16.0,18.0,34.0,17.0,8.0,25.0,18.0,22.0,40.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,2021,F
560,Government,1,502,Stawell Primary School,Primary,O,23.4,13.0,36.4,17.0,22.0,39.0,20.0,20.0,40.0,29.0,19.0,48.0,17.0,19.0,36.0,17.0,16.0,33.0,26.0,19.0,45.0,0.0,0.0,0.0,277.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.4,2021,F
561,Government,1,522,Rutherglen Primary School,Primary,O,10.0,11.0,21.0,8.0,18.0,26.0,16.0,9.0,25.0,19.0,14.0,33.0,15.0,12.0,27.0,15.4,8.0,23.4,22.0,17.0,39.0,0.0,0.0,0.0,194.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.4,2021,F
562,Government,1,528,Riddells Creek Primary School,Primary,O,26.0,24.0,50.0,18.0,20.0,38.0,15.0,22.0,37.0,25.0,26.0,51.0,18.0,28.0,46.0,27.0,17.0,44.0,27.0,24.0,51.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,2021,F
563,Government,1,531,Rokewood Primary School,Primary,O,2.0,3.0,5.0,1.0,4.0,5.0,4.0,1.0,5.0,4.0,3.0,7.0,4.0,3.0,7.0,4.0,2.0,6.0,3.0,1.0,4.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2021,F
564,Government,1,541,Geelong East Primary School,Primary,O,14.0,7.0,21.0,11.0,11.0,22.0,12.0,15.0,27.0,19.0,14.0,33.0,21.0,15.0,36.0,16.0,20.0,36.0,14.0,13.0,27.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,2021,F
565,Government,1,545,Sale Primary School,Primary,O,39.0,35.0,74.0,39.0,28.0,67.0,30.0,38.0,68.0,45.0,40.0,85.0,31.0,30.0,61.0,25.0,40.0,65.0,35.0,22.0,57.0,0.0,0.0,0.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,2021,F
566,Government,1,582,Skipton Primary School,Primary,O,6.0,5.0,11.0,6.0,2.0,8.0,7.0,5.0,12.0,4.0,5.0,9.0,5.0,8.0,13.0,8.0,7.0,15.0,5.0,4.0,9.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,2021,F
567,Government,1,583,South Yarra Primary School,Primary,O,38.0,32.0,70.0,34.0,31.0,65.0,27.0,29.0,56.0,44.0,32.0,76.0,31.0,28.0,59.0,30.0,17.0,47.0,26.0,15.0,41.0,0.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,2021,F
568,Government,1,596,Stratford Primary School,Primary,O,5.0,4.0,9.0,6.0,5.0,11.0,4.0,6.0,10.0,1.0,9.0,10.0,3.0,5.0,8.0,10.0,6.0,16.0,1.0,7.0,8.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,2021,F
569,Government,1,614,Taradale Primary School,Primary,O,2.0,12.0,14.0,4.0,8.8,12.8,4.0,10.0,14.0,9.0,6.6,15.6,4.0,5.0,9.0,6.0,9.0,15.0,5.6,5.6,11.2,0.0,0.0,0.0,91.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.6,2021,F
570,Government,1,618,Koroit And District Primary School,Primary,O,19.0,13.0,32.0,11.0,10.0,21.0,16.0,7.0,23.0,18.0,7.0,25.0,14.0,11.0,25.0,15.0,8.0,23.0,12.0,11.0,23.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,2021,F
571,Government,1,621,Tylden Primary School,Primary,O,7.0,7.0,14.0,13.0,10.0,23.0,11.0,8.0,19.0,13.0,4.0,17.0,9.0,12.0,21.0,4.0,8.0,12.0,6.0,7.0,13.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,2021,F
572,Government,1,631,Thomastown Primary School,Primary,O,7.0,12.0,19.0,13.0,13.0,26.0,17.0,7.0,24.0,17.0,18.0,35.0,9.0,12.0,21.0,17.0,8.0,25.0,18.0,15.0,33.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,2021,F
573,Government,1,643,Wangaratta Primary School,Primary,O,8.0,8.0,16.0,9.0,9.0,18.0,8.0,10.0,18.0,10.0,5.0,15.0,14.0,11.0,25.0,9.0,11.0,20.0,11.0,12.0,23.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,2021,F
574,Government,1,644,Wahgunyah Primary School,Primary,O,10.0,3.0,13.0,9.0,6.0,15.0,7.0,9.0,16.0,9.0,5.0,14.0,6.0,7.0,13.0,8.0,7.0,15.0,7.0,5.0,12.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2021,F
575,Government,1,647,Woodend Primary School,Primary,O,34.0,33.0,67.0,34.0,23.0,57.0,26.0,30.0,56.0,43.0,32.0,75.0,39.0,32.0,71.0,27.0,31.0,58.0,35.0,37.0,72.0,0.0,0.0,0.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,2021,F
576,Government,1,648,Woodford Primary School,Primary,O,14.0,16.0,30.0,9.0,16.0,25.0,16.0,9.0,25.0,20.0,18.0,38.0,15.0,7.0,22.0,18.4,9.0,27.4,16.0,19.0,35.0,0.0,0.0,0.0,202.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.4,2021,F
577,Government,1,649,Werribee Primary School,Primary,O,41.0,29.0,70.0,39.0,32.0,71.0,41.0,39.0,80.0,37.0,53.0,90.0,39.0,37.0,76.0,50.0,47.0,97.0,44.0,38.0,82.0,0.0,0.0,0.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,2021,F
578,Government,1,652,Winters Flat Primary School,Primary,O,3.0,8.0,11.0,7.0,5.0,12.0,7.0,5.0,12.0,7.0,12.0,19.0,11.0,4.0,15.0,8.0,17.0,25.0,12.0,5.0,17.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,2021,F
579,Government,1,653,Wooragee Primary School,Primary,O,4.0,5.0,9.0,2.0,5.0,7.0,3.0,4.6,7.6,5.0,2.0,7.0,2.0,0.0,2.0,5.0,0.0,5.0,4.0,1.0,5.0,0.0,0.0,0.0,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6,2021,F
580,Government,1,664,Wallan Primary School,Primary,O,37.0,52.0,89.0,39.0,50.0,89.0,50.0,36.0,86.0,42.0,40.0,82.0,39.0,46.0,85.0,50.0,48.0,98.0,42.0,54.0,96.0,0.0,0.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,2021,F
581,Government,1,688,Woolsthorpe Primary School,Primary,O,9.0,3.0,12.0,3.0,5.0,8.0,7.0,8.0,15.0,7.0,5.0,12.0,6.0,2.0,8.0,10.0,4.0,14.0,10.0,3.0,13.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2021,F
582,Government,1,691,Yandoit Primary School,Primary,O,0.0,0.4,0.4,2.4,1.4,3.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,2021,F
583,Government,1,693,Yarram Primary School,Primary,O,16.0,12.0,28.0,9.0,7.0,16.0,17.0,10.0,27.0,12.0,16.0,28.0,14.0,8.0,22.0,7.0,8.0,15.0,7.0,19.0,26.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,2021,F
584,Government,1,695,Pleasant Street Primary School (Ballarat),Primary,O,27.0,20.0,47.0,22.0,27.0,49.0,33.0,19.0,52.0,29.0,28.0,57.0,24.0,14.0,38.0,25.0,29.0,54.0,23.0,28.0,51.0,0.0,0.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,2021,F
